Items,A0,A1,A2,A3
4945,2,0,0,0
4940,1,0,0,0
4949,1077,24,5,0
2119,1,0,0,0
2115,2,0,0,0
14022,2,0,0,0
14020,1139,42,1,8
14024,2,0,0,0
14025,31,0,1,0
1918,17,0,0,1
13297,1,0,0,0
17055,18,0,0,0
3288,1,0,0,0
1913,1,0,0,0
3284,7,0,0,0
3283,3,0,0,0
17058,32,0,1,0
17059,2,0,0,0
13210,1,0,0,0
13213,4,0,0,0
13216,15,0,0,0
11136,1,0,0,0
883,1,0,0,0
882,20,1,0,0
18239,1,0,0,0
18238,1,0,0,0
18370,1,0,0,0
885,1,0,0,0
18233,8,1,0,0
14976,29,1,0,0
18371,10,0,0,0
14794,40,1,0,0
14795,7,3,0,0
14796,60,5,0,0
14973,11,0,0,0
20542,1,0,0,0
20015,22,0,0,1
9148,1,0,0,0
20541,2,0,0,0
11398,1,0,0,0
20548,30,2,0,0
20549,3,1,0,0
7504,1,0,0,0
15102,3,0,0,0
14328,2,0,0,0
9883,3,0,0,0
14458,3,0,0,0
6868,46,1,0,0
6869,2,0,0,0
6864,22,0,0,0
6861,1,0,0,0
15773,15,0,0,0
6863,9,0,0,0
27186,4,0,0,0
29473,98,2,0,0
29472,19,2,0,0
29475,1,0,0,0
29474,10,0,0,0
29477,1,0,0,0
8257,58,7,0,1
669,2,0,0,0
667,6,0,0,0
1262,5,0,0,0
1261,9,0,0,0
1260,2,0,1,0
663,1,0,0,0
1266,2,0,0,0
661,19,0,0,0
1264,2,0,0,0
8788,1,0,0,0
8783,3,0,0,0
15510,1,0,1,0
15512,2,0,0,0
15515,4,0,0,0
8786,13,0,0,0
10010,2,0,0,0
7618,6,0,0,0
7619,1,0,0,0
5106,2,0,0,0
7616,5,1,0,0
7610,3,0,0,0
7611,77,2,0,0
7612,2,0,0,0
7613,29,3,0,0
1917,29,4,0,1
1916,4,0,0,0
8433,1,0,0,0
8738,22,1,0,0
18235,6,0,0,0
8439,19,0,0,0
9824,8,0,0,0
9823,1,0,0,0
9822,1,0,0,0
9829,99,3,3,0
9828,1,0,0,0
23161,3,0,0,0
23160,7,0,0,0
23164,1,1,0,0
23166,4,0,0,0
23169,3,0,0,0
22560,7,0,0,0
22567,8,0,0,0
9140,9,1,1,0
6122,1,0,0,0
26410,1,0,0,0
26416,7,1,0,0
26414,1,0,0,0
26419,2,0,0,0
24670,1,0,0,0
24671,1,0,0,0
4129,1,0,0,0
4128,2,0,0,0
24674,4,0,0,0
8046,1,0,0,0
24676,2,0,0,0
4127,20,0,1,0
4125,45,1,0,0
4124,1,0,0,0
5689,1,0,0,0
28129,3,0,0,0
28124,29,2,0,0
28125,2,0,0,0
5681,1,0,0,0
5680,90,0,0,0
5683,1,0,0,0
5682,3,0,0,0
420,7,0,1,0
23153,3,0,0,0
22784,3,0,0,0
22785,1,0,0,0
22782,5,0,0,0
22781,10,0,0,0
23781,39,3,0,0
11518,2,0,0,0
23783,4,1,0,0
23782,37,3,0,0
16159,3,0,0,0
27096,10,1,0,0
27093,2,0,0,0
27092,177,4,0,0
16150,1,0,0,0
19671,6,1,0,0
5971,5,0,1,0
19673,36,1,1,0
16154,2,1,0,0
16155,11,1,0,0
19677,1,0,0,0
14799,1,0,0,0
17206,3,0,0,0
17205,2,0,0,0
25782,1,0,0,0
25781,34,0,0,0
25789,2,0,0,0
25030,1,0,0,0
25033,1,0,0,0
289,1,0,0,0
24929,118,5,2,0
24921,1,0,0,0
24922,58,1,1,0
24923,11,0,0,0
24924,2,0,0,0
18231,7,0,0,0
888,1,0,0,0
18237,4,0,0,0
2589,5,0,0,0
14971,1,0,0,0
25258,3,0,0,0
14972,9,0,0,0
25250,3,0,0,0
25253,1,0,0,0
25252,5,0,1,0
25256,1,0,0,0
284,6,0,0,0
6057,5,1,0,0
6051,35,1,0,0
6050,5,0,0,0
6052,8,0,0,0
10004,3,0,0,0
16047,1,0,0,0
10000,3,0,0,0
2638,1,0,0,0
2635,1,0,1,0
2632,1,0,0,0
16463,254,18,1,1
9227,3,0,0,0
9226,2,0,1,0
9590,5,0,0,0
9220,18,2,0,0
12358,19,1,0,0
12352,642,14,1,0
12351,1,0,0,0
10264,1,0,0,0
10265,1,0,0,0
10267,7,0,0,0
10268,21,5,0,0
10269,9,0,0,0
9048,2,0,0,0
9046,1,0,0,0
9045,24,1,0,0
16141,6,0,0,0
3544,5,0,0,0
23295,5,2,0,0
3542,6,0,0,0
3543,3,0,0,0
24072,2,0,0,0
24073,17,0,0,0
24070,14,1,0,0
21551,3,0,0,0
21554,4,0,0,0
24075,1,0,0,0
12712,1,0,0,0
20979,211,16,0,1
2964,1,0,0,0
2967,3,0,0,0
2966,22,0,0,1
2960,11,0,0,0
2963,340,11,0,0
26785,1,0,0,0
763,2,0,0,0
26788,42,0,0,0
26789,18,4,0,0
2968,6,0,0,0
765,1,0,0,0
24314,10,0,0,0
24311,11,0,1,0
1079,11,2,0,0
1076,5,0,0,0
5377,37,0,0,0
5376,15,0,0,0
5370,9,0,0,0
1070,1,0,0,0
5372,20,0,0,0
13007,6,0,0,0
13001,2,0,0,0
13008,2,0,0,0
4338,26,0,1,0
4339,13,0,0,0
4336,8,1,0,0
4335,5,0,0,0
4332,1,0,0,0
4331,12,0,0,0
3135,28,2,0,0
1285,1,0,0,0
14585,2,0,0,0
14581,5,1,0,0
18001,21,0,1,0
18002,52,9,0,0
18003,1,0,0,0
27525,1,0,0,0
27524,7,0,0,0
20207,218,1,1,0
20206,12,1,1,0
20201,3,0,0,0
27520,2,0,0,0
27523,1,0,0,0
27522,6,0,0,0
17855,3,1,0,0
27529,14,0,0,0
20208,1,0,0,0
17851,3,0,0,0
15988,56,2,0,0
15985,1,0,0,0
15980,11,0,0,0
5768,5,0,0,0
5764,2,2,0,0
23573,1,0,0,0
5760,1,0,0,0
23571,10,0,0,0
15187,8,0,0,0
27669,1,0,0,0
27662,1,0,0,0
15188,1,0,0,0
23713,1,0,0,0
18455,1,0,0,0
25804,1,0,0,0
1530,20,1,0,0
28803,14,0,0,0
8193,58,0,0,2
2258,1,0,0,0
6435,3,0,0,0
28809,16,0,0,0
8191,3,0,0,0
9305,2,0,0,0
23311,1,0,0,0
23315,1,0,0,0
12518,1,0,0,0
12440,1,0,0,0
12514,3,0,0,0
12517,1,0,0,0
15231,6,1,0,0
12512,97,1,0,1
15233,10,1,1,0
7427,5,0,0,0
26164,1,0,0,0
7420,1,0,0,0
18558,9,1,0,0
7429,1,0,0,0
16527,10,0,0,0
16529,16,0,0,0
6602,15,0,0,0
12632,1,0,0,0
29234,3,0,0,0
6605,2,0,0,0
12637,8,0,0,0
6609,6,0,0,0
6438,9,0,1,0
10857,10,0,0,0
16385,1,0,0,0
23393,4,0,0,0
16203,1,0,0,0
21030,1,0,0,0
19530,1,0,0,0
19536,1,0,0,0
19535,1,0,0,0
19534,1,0,0,0
19539,70,2,0,0
29232,5,0,0,0
22044,1,0,0,0
22040,1,0,0,0
12189,31,3,3,0
2478,2,0,0,0
12183,3,0,0,0
12182,3,1,0,0
12181,2,0,0,0
23399,3,0,0,0
2358,3,0,0,0
2359,4,0,0,0
2352,2,0,0,0
2353,27,1,0,0
2350,3,0,0,0
2351,2,0,0,0
2356,2,0,0,0
21962,12,1,0,0
21967,11,0,0,0
21965,3,0,0,0
21788,16,0,0,0
21787,17,0,0,1
21785,1,0,1,0
21783,12,0,0,0
17690,7,1,0,0
17691,8,0,0,0
17692,1,0,0,0
17699,4,0,0,0
3734,9,0,0,0
4691,68,3,0,0
4693,1,0,0,0
4920,1,0,0,0
4927,3,0,0,0
4694,47,1,0,0
4924,6,0,0,0
13588,9,0,0,0
13589,1,0,0,0
11727,1,0,0,0
11724,1,0,0,0
11725,4,0,0,0
5162,1,0,0,0
5167,1,0,0,0
5169,3,0,0,0
4802,3,0,0,0
20780,3,0,0,0
17078,3,0,0,0
20785,3,0,0,0
17072,13,0,0,0
17073,3,0,0,0
2783,14,1,0,0
4774,1,0,0,0
4775,101,4,0,0
9695,9,0,0,0
14919,8,0,0,0
14917,36,4,0,0
14914,100,0,0,0
20568,7,0,0,0
20565,5,0,0,0
20562,1,0,0,0
9465,2,0,0,0
9464,2,0,0,0
10600,2,0,0,0
10705,2,0,0,0
4779,4,0,0,0
664,1,0,0,0
1791,7,0,0,0
9462,11,0,0,0
1797,9,0,0,0
12154,6,0,0,0
6842,6,0,0,0
6843,3,0,0,0
6840,9,1,0,0
15750,3,0,0,0
10608,1,0,0,0
18013,22,2,0,0
29328,1,0,0,0
9469,3,0,0,0
14572,1,0,0,0
29450,1,0,0,0
18251,18,0,0,0
13518,16,0,1,0
18258,5,0,0,0
8233,2,0,0,0
6591,19,0,0,0
6592,3,0,1,0
15534,96,4,2,0
15532,1,0,0,0
6596,27,0,0,0
6597,28,1,0,0
6599,5,0,0,0
8238,2,1,0,0
15538,10,0,0,0
15511,4,0,0,0
14579,7,0,0,0
7632,1,0,0,0
7630,1,0,0,0
7631,4,0,0,0
7637,21,0,0,0
15514,4,1,0,0
11956,2,0,0,0
16039,2,0,0,0
9842,18,1,1,0
9846,21,2,0,0
9848,39,1,1,0
5813,16,0,0,0
16033,8,0,0,0
1241,21,0,0,0
3093,35,1,0,0
643,8,0,1,0
3091,7,1,0,0
1533,28,2,0,0
644,3,0,0,0
647,244,3,5,1
1246,2,0,0,0
1249,5,0,0,0
28324,2,0,0,0
23143,289,5,0,0
28323,6,0,0,0
1539,24,2,0,0
1538,4,0,0,0
19245,3,0,0,0
22239,1,0,0,0
22236,1,0,0,0
22234,9,0,0,0
22235,8,0,0,0
22232,1,0,0,0
16215,1,0,0,0
22546,4,0,0,0
22547,149,3,1,0
9317,7,0,0,0
4103,2,0,0,0
4102,23,0,0,0
4109,1,0,0,0
26434,23,2,0,0
9641,3,0,0,0
24693,1,0,0,0
24690,1,0,0,0
9640,9,1,0,0
3377,2,0,0,0
28148,5,0,0,0
28149,50,1,0,0
28142,2,0,0,0
3890,1,0,0,0
28146,1,0,0,0
3894,1,0,0,0
15995,4,0,0,0
5950,5,0,0,0
5952,1,0,0,0
5955,2,0,1,0
5957,45,0,0,0
4618,20,0,0,0
5958,1,0,0,0
11531,4,0,0,0
11537,1,0,0,0
11534,2,0,0,0
25018,1,0,0,0
25012,4,0,0,0
25017,1,0,0,0
25015,2,0,0,0
22095,8,1,0,0
4612,2,0,0,0
27341,1,0,0,0
27343,3,0,0,0
27346,12,4,0,0
25272,42,3,0,0
25271,3,0,0,0
25270,4,0,0,0
14974,1,0,0,0
16166,2,0,0,0
17261,4,0,0,0
17260,7,0,0,0
6039,7,0,0,0
17262,5,0,0,0
17265,1,0,0,0
6037,3,0,0,0
6036,2,0,0,0
6035,4,0,0,0
9205,2,0,0,0
9207,6,0,0,0
9206,1,0,0,0
10066,7,1,0,0
9203,3,0,0,0
6980,29,2,0,0
2656,2,0,0,0
2655,604,3,4,0
7389,8,0,0,0
7380,6,2,0,0
23939,4,0,0,0
7386,5,0,0,0
7387,1,0,0,0
12371,2,0,0,0
12376,1,0,0,0
12377,1,0,0,0
12379,4,1,0,0
18600,6,0,0,0
10288,2,0,0,0
10289,2,0,0,0
9069,4,0,0,0
10285,1,0,0,0
10282,27,5,1,0
24051,5,0,0,0
24052,7,0,0,0
21573,1,0,0,0
24054,8,1,0,0
21578,1,0,0,0
24059,25,1,0,0
17485,2,0,0,0
3567,1,0,0,0
17483,10,1,0,0
3565,1,0,0,0
3568,1,0,0,0
22846,16,1,0,0
22840,6,0,0,0
22843,22,1,0,0
13395,3,0,0,0
13394,26,1,2,0
4486,3,0,2,0
4487,1,0,0,0
20999,1,0,0,0
13390,167,10,1,0
20995,1,0,0,0
20996,36,0,1,0
20991,1,0,0,0
2903,3,0,0,0
146,1,0,0,0
14727,3,0,0,0
704,1,0,0,0
2909,4,0,0,0
707,7,0,0,0
700,8,1,0,0
11882,59,9,0,0
11880,1,0,0,0
17107,1,0,0,0
11886,2,0,0,0
11885,3,0,0,0
11889,3,1,0,0
11888,23,1,0,0
5319,7,0,0,0
20196,2,0,0,0
20190,4,1,0,0
5312,5,0,0,0
5310,63,3,0,0
5317,1,0,0,0
5315,19,1,0,0
5314,5,0,0,0
28475,1,0,0,0
13020,238,7,0,1
13025,2,0,0,0
20701,18,3,0,0
1630,31,1,0,0
3037,1,0,0,0
3151,59,11,0,0
3150,18,0,0,0
11083,5,1,0,0
18063,17,0,0,0
3159,1,0,0,0
11080,1652,28,7,1
28793,5,0,0,0
28791,29,0,0,0
28790,25,0,0,0
20222,2,0,0,0
27501,50,1,0,0
27505,8,1,0,0
27509,90,0,1,0
20228,2,0,1,0
23554,5,0,0,0
23556,44,0,0,1
23552,1,0,0,0
23559,4,0,0,0
58,1,0,0,0
23088,2,0,0,0
23083,1,0,0,0
23086,15,1,0,0
23085,1,0,0,0
29225,21,2,1,0
29156,2,0,0,0
29154,6,0,0,0
29155,12,0,0,0
29152,1,0,0,0
29153,7,0,0,0
25863,2,0,0,0
3033,4,0,0,0
25866,3,0,0,0
25864,1,0,0,0
23330,1,0,0,0
23331,9,0,1,0
23880,1,0,0,0
23333,2,0,0,0
23884,13,1,0,0
23338,86,0,3,0
8575,1,0,0,0
8570,1,0,0,0
8573,6,0,0,0
15258,17,2,0,0
15259,9,0,1,0
15252,5,0,0,0
12573,1,0,0,0
15251,2,0,0,0
12576,1,1,0,0
15257,2,0,0,0
15255,1,0,0,0
7409,36,6,0,0
7408,5,0,0,0
7400,25,3,0,0
19738,2,0,0,0
16507,1,0,0,0
19736,1,0,0,0
16050,4,0,0,0
19733,4,0,0,0
16500,101,3,0,0
22686,1,0,0,0
22680,25,0,0,0
6624,2,0,0,0
12614,5,0,0,0
12613,8,0,0,0
6621,55,4,0,0
26597,2,0,0,0
26595,3,1,0,0
26590,1,0,0,0
26598,13,0,0,0
24737,8,1,0,0
24736,1,0,0,0
24730,5,0,0,0
24732,19,0,0,0
29487,1,0,0,0
19882,6,1,0,0
19881,12,0,0,0
19552,1,0,0,0
19887,2,0,0,0
19554,1,0,0,0
19557,5,0,0,0
19556,2,0,0,0
22060,1,0,0,0
13740,1,0,0,0
13624,1,0,0,0
2333,7,0,0,0
13621,1,0,0,0
13620,4,0,0,0
13622,1,0,0,0
13629,1,0,0,0
25488,273,4,0,0
25489,1,0,0,0
8167,4,0,0,0
25481,2,0,0,0
25483,31,10,0,0
25485,2,0,0,0
21909,4,0,0,0
3714,6,0,0,0
3717,1,0,0,0
15228,1,0,0,0
3710,5,0,0,0
2303,1,0,0,0
18281,21,2,0,0
3719,100,6,2,0
21904,2,0,0,0
17676,20,0,0,0
17671,10,0,1,0
13568,1,0,0,0
13569,2,0,0,0
4677,1,0,0,0
4676,19,0,0,0
2484,1,0,0,0
4674,4,0,0,0
13562,9,0,0,0
13561,11,0,0,0
28128,7,0,0,0
11701,1,0,0,0
29552,2,0,0,0
5148,6,0,0,0
7080,13,1,0,0
120,9,0,0,0
14362,1,0,0,0
123,8,0,0,0
125,8,0,0,0
20768,2,0,0,0
128,1,0,0,0
17013,82,2,1,0
20764,12,0,0,0
17011,2,0,0,0
17016,2,0,0,0
20761,1,0,0,0
28825,7,0,0,0
7957,9,1,0,0
28121,1,0,0,0
4658,1,0,0,0
29008,36,0,3,0
7951,4,0,0,0
1182,1,0,0,0
20509,1,0,0,0
10690,1,3,0,0
5422,3,0,0,0
20506,52,6,0,0
20507,4,0,0,0
20505,7,0,0,0
7244,9,0,0,0
7242,1,0,0,0
22789,1,0,1,0
7248,47,6,2,0
5074,2,0,2,0
22837,8,0,0,0
15887,5,1,0,0
15730,36,0,0,0
6822,6,0,0,0
6823,8,0,0,0
15883,25,0,0,0
15734,15,1,0,0
6827,18,0,0,0
6828,48,1,1,0
10543,3,0,0,0
10549,3,0,0,0
29303,1,0,0,0
29301,9,0,0,0
1902,13,0,1,0
16088,3,0,0,0
29305,1,0,0,0
29304,15,0,0,0
14930,60,4,0,0
8816,100,2,0,0
8815,2,0,0,0
8814,3,0,0,0
14286,3,0,0,0
14935,7,0,0,0
14938,13,0,0,0
14939,2,0,0,0
18275,93,2,1,0
18273,10,2,0,0
18271,6,1,0,0
8818,3,1,0,0
8219,9,1,0,0
12642,12,1,0,0
15089,39,2,0,0
8747,1,0,0,0
8210,11,0,0,0
8742,3,0,0,0
15081,7,1,0,0
7652,1,0,0,0
7654,23,1,0,0
7655,1,0,0,0
938,3,0,0,0
13956,7,0,0,0
16085,5,1,0,0
15389,7,0,0,0
6240,1,0,0,0
10589,1,0,0,0
11519,2,1,0,0
9862,1,0,0,0
9864,3,0,0,0
14426,21,0,0,0
14427,1,0,0,0
11144,1,0,0,0
29319,9,0,0,0
11143,2,0,0,0
24506,9,2,0,0
24507,10,1,0,0
28308,3,0,0,0
24503,78,12,1,0
11148,1,0,0,0
936,4,0,0,0
12277,4,0,0,0
934,85,3,1,0
1513,1,0,0,0
1512,10,0,0,0
13819,27,0,0,0
13815,2,0,0,0
13811,1,0,0,0
28161,2,0,0,0
28163,2,0,0,0
28164,13,5,0,0
28166,4,1,0,0
28169,3,2,0,0
11836,2,0,0,0
18562,1,0,0,0
10603,3,0,0,0
11832,2,0,0,0
11558,1,0,0,0
14667,1,0,0,0
22211,2,1,0,0
22218,44,0,1,0
25071,1,0,0,0
25072,1,0,0,0
16883,2,0,0,0
25079,17,0,0,1
16887,17,0,0,0
27363,4,0,0,0
19500,13,0,0,0
21043,1,0,0,0
27369,1,0,0,0
25299,22,0,0,0
25295,6,0,0,0
25297,3,0,0,0
25292,1,0,0,0
262,24,0,0,0
8872,1,0,0,0
19941,12,1,0,0
16268,3,0,0,0
19949,4,0,1,0
6013,1,0,0,0
6012,2,0,0,0
6014,2,0,0,0
6019,4,0,0,0
8876,1,0,0,0
24111,2,0,0,0
17249,6,0,0,0
8878,7,0,0,0
17247,2,0,0,0
17245,1,0,0,0
17244,7,2,0,0
17242,16,1,2,0
989,4,1,0,0
10736,3,0,0,0
10737,4,0,0,0
10734,2,0,0,0
10043,2,0,0,0
984,5,0,0,0
10731,1,0,0,0
29352,1,0,0,0
12394,742,14,1,1
12395,45,0,0,0
26017,4,0,0,0
26011,15,0,0,0
28414,1,0,0,0
26018,2,0,0,0
9089,1,0,0,0
9087,11,0,0,0
9086,2,0,0,0
9083,4,0,0,0
24835,2,0,0,0
21593,22,2,0,0
21591,2,0,0,0
5081,28,5,0,0
3503,11,0,0,0
5087,20,0,1,0
5086,165,8,1,0
22864,13,0,0,0
2674,10,0,0,0
2677,1,0,0,0
2929,67,1,0,0
26840,1,0,0,0
2927,15,0,0,0
5330,25,2,1,0
18599,2,0,0,0
5334,13,2,0,0
5337,5,0,0,0
5336,72,10,0,0
18592,9,0,0,0
14631,6,0,0,0
14630,2,0,0,0
18597,19,0,0,0
14635,1,0,0,0
23191,1,0,0,0
13049,6,2,0,0
23620,6,0,0,0
13044,3,0,1,0
18736,109,15,2,0
18041,11,0,0,0
18733,2,0,0,0
18730,772,15,1,0
18731,6,1,0,0
18739,4,0,0,0
17812,5,0,0,0
3178,12,0,0,0
28411,57,5,1,0
17814,3,0,0,0
3171,14,0,0,0
3174,6,1,0,0
3176,25,1,1,0
27568,12,0,0,0
27328,8,2,0,0
27758,3,0,0,0
20243,1,0,0,0
27564,5,0,0,0
27567,15,1,1,0
20246,1,0,0,0
720,3,0,0,0
23532,10,0,0,0
23530,1,0,0,0
1167,2,0,0,0
21221,6,0,0,0
23538,18,1,0,0
27623,1,0,0,0
27620,1,0,0,0
2584,1,0,0,0
24409,8,1,0,0
27624,2,0,0,0
27625,241,14,0,0
6548,30,4,0,0
25840,23,1,0,0
3197,1,0,0,0
25842,1,0,0,0
28752,18,4,0,0
470,2,0,0,0
29174,1,0,0,0
476,62,2,1,0
14733,1,0,0,0
3192,4,0,0,0
475,8,0,0,0
27198,31,1,0,0
27199,13,1,0,0
15274,1,0,0,0
15275,3,0,0,0
12556,1,0,0,0
12557,50,0,0,0
15278,2,0,0,0
8005,21,1,0,0
27192,2,0,0,0
8007,2,0,0,0
8000,2,0,0,0
28759,8,6,0,0
27196,6,0,0,0
27197,2,0,0,0
28201,3,1,0,0
11823,6,2,0,0
7469,23,1,0,0
7467,16,1,0,0
7466,3,0,0,0
7465,82,4,0,0
16079,27,0,0,0
16077,18,0,1,0
16075,6,0,1,0
22668,3,0,0,0
22664,20,5,0,0
22667,1,0,0,0
29420,2,0,0,0
10893,108,10,0,0
26576,54,4,0,0
26571,4,0,0,0
10895,3,1,0,0
10894,1,0,0,0
24711,22,0,0,0
24710,1,0,0,0
24715,10,3,0,0
3723,149,0,1,0
22004,1,0,0,0
13592,244,8,1,0
13603,3,0,0,0
13602,1,0,0,0
4731,241,3,0,0
13607,19,1,0,0
4737,1,0,0,0
4734,2,0,0,0
2319,42,0,1,0
4738,7,1,1,0
4739,1,0,0,0
27286,1,0,0,0
5856,28,3,0,0
5851,3,0,0,0
5858,3,0,0,0
18333,1,0,0,0
17655,1,0,0,0
3771,4,0,0,0
17657,27,0,2,0
3776,1,1,0,0
3775,24,2,1,0
17653,23,0,1,0
4021,2,0,0,0
17659,1,0,0,0
4657,5,0,0,0
13547,2,0,0,0
4651,7,0,0,0
4650,1,0,0,0
13548,1,0,0,0
13549,1,0,0,0
19577,3,0,0,0
16383,3,0,0,0
19574,47,2,0,0
19573,12,0,0,0
19570,7,0,0,0
11763,3,0,0,0
11767,366,5,0,0
19578,1,0,0,0
17031,5,0,0,0
17032,12,1,0,0
20747,38,3,0,0
17034,18,0,0,0
17037,3,0,0,0
17038,1,0,0,0
103,4,0,0,0
104,1,0,0,0
11120,1,0,0,0
21927,6,0,0,0
21293,3,0,0,0
21292,1,0,0,0
21294,12,0,0,0
21297,1,0,0,0
11124,9,0,0,0
21929,6,0,0,0
18346,1,0,0,0
20521,1,0,0,0
28412,1,0,0,0
20527,3,0,0,0
20529,38,0,0,0
11127,26,0,0,0
10386,2,0,0,0
10381,25,0,0,0
18349,2,0,0,0
10388,1,0,0,0
16925,1,0,0,0
16926,18,0,0,0
7269,13,0,0,0
16920,1,0,0,0
7265,2,0,0,0
175,4,0,0,0
7266,1,0,0,0
16929,4,0,0,0
7260,26,7,0,0
7263,20,0,0,0
7262,16,0,0,0
12230,36,0,0,0
12233,1,0,0,0
6203,152,2,0,0
14339,3,0,0,0
6208,3,0,0,0
6209,1,0,0,0
15868,1,0,0,0
15718,15,2,0,0
6806,4,0,0,0
15716,9,1,0,0
6804,2,0,0,0
6805,27,1,0,0
15713,1,0,0,0
6803,1,0,0,0
15711,5,0,0,0
6801,8,0,0,0
9745,18,0,0,0
29363,18,2,0,0
10560,4,0,0,0
29364,13,2,0,0
19154,1,0,0,0
9748,1,0,0,0
3995,3,1,0,0
24155,5,0,0,0
24157,5,0,0,0
21431,6,0,0,0
20796,26,0,0,0
24158,12,0,0,0
8839,1,0,0,0
8838,7,0,0,0
18923,1,0,0,0
7518,3,0,0,0
8831,1,0,0,0
18926,3,0,0,0
18925,1,0,0,0
18924,1,0,0,0
19374,37,0,0,0
26807,7,0,0,0
26806,19,1,0,0
26801,4,0,0,0
26800,13,1,0,0
7671,3,0,0,0
1758,60,4,0,0
1756,31,0,0,0
1755,6,0,0,0
1752,33,1,2,0
4525,4,0,0,0
24522,1,0,0,0
24528,6,0,0,0
28362,2,1,0,0
12701,1,0,0,0
28360,7,0,1,0
14408,1,1,0,0
1280,16,0,0,0
1282,9,2,2,0
28368,8,1,0,0
11167,4,0,0,0
14400,26,0,0,0
24002,1,0,0,0
11162,1,0,0,0
14403,1,0,0,0
8765,1,0,0,0
8764,2,1,0,0
1579,1,0,0,0
8766,2,0,0,0
8761,2,0,0,0
688,1,0,0,0
8763,16,1,1,0
6154,28,1,0,0
1571,1,0,0,0
686,10,0,0,0
681,5,0,0,0
1576,1,0,0,0
682,28,0,0,0
13836,6,0,0,0
13830,19,2,0,0
13839,1,0,0,0
12709,3,0,0,0
28189,23,0,0,0
5627,111,10,0,0
28184,99,5,0,0
28182,1,0,0,0
14535,7,0,0,0
28180,10,0,0,0
28181,15,0,1,0
8497,5,0,0,0
8495,14,1,0,0
8494,9,0,1,0
8499,2,0,0,0
8498,1,0,0,0
5995,6,0,1,0
23274,3,0,0,0
28985,99,5,2,0
23273,12,1,0,0
11578,47,3,0,0
11576,1,0,0,0
11575,1,0,0,0
4186,3,0,0,0
11573,109,0,0,0
23278,15,0,0,0
11571,5,0,0,0
19389,1,0,0,0
1245,5,0,0,0
19381,73,1,0,1
19383,2,0,0,0
22276,1,0,0,0
22274,9,0,0,0
22278,2,0,0,0
22279,1,0,0,0
25729,1,0,0,0
25058,25,6,0,0
25727,1,0,0,0
25053,3,0,0,0
25720,6,0,0,0
25723,6,0,0,0
7053,1,0,0,0
6780,2,0,0,0
6783,2,1,0,0
27389,8,1,0,0
27381,3,0,0,0
245,2,0,0,0
241,647,7,0,0
16716,27,3,0,0
19962,231,0,0,0
16243,37,3,0,0
12008,11,2,0,0
12003,2,0,0,0
22499,59,0,0,0
26380,31,0,0,0
9248,1,0,0,0
9539,2,0,0,0
9538,1,0,0,0
9241,1,0,0,0
9240,3,0,0,0
9535,5,0,0,0
9242,76,3,0,0
9533,9,0,0,0
9532,9,2,0,0
24898,33,1,0,0
24895,2,0,0,0
21604,12,0,0,0
24890,1,0,0,0
24892,32,1,1,0
21601,4,0,0,0
3698,7,0,2,0
3699,18,3,0,0
3697,10,0,0,0
26034,10,1,0,0
26031,5,0,0,0
28096,1,0,0,0
24093,5,0,0,0
24098,6,0,0,0
3526,1,0,0,0
28098,6,0,0,0
3524,1,0,0,0
3522,1,0,0,0
22804,9,0,0,0
3528,22,1,0,0
10714,27,0,1,0
21552,3,0,0,0
10710,3,0,1,0
2699,6,0,0,0
10713,1,0,0,0
2695,27,0,1,0
2694,17,0,0,0
2693,13,0,0,0
2690,2,0,0,0
14875,4,0,0,0
14876,1,0,0,0
14655,10,0,0,0
14873,63,4,0,0
14879,1,0,0,0
1362,1,0,0,0
13067,38,1,0,0
13065,1,0,0,0
18712,155,10,1,0
27817,10,0,0,0
27544,33,0,0,0
27543,18,0,1,0
27810,4,0,0,0
27540,12,0,0,0
27819,1,0,0,0
17835,167,5,0,0
17836,2,0,0,0
1140,5,0,0,0
14758,2,0,0,0
1147,15,0,0,0
23048,3,0,0,0
23049,13,0,0,0
23512,7,0,0,0
23513,2,0,0,0
23042,1,0,0,0
23515,6,0,0,0
23516,17,0,0,0
27609,12,0,0,0
26781,1,0,0,0
27600,11,0,0,0
27601,1,0,0,0
27602,1,0,0,0
27603,16,0,0,0
27604,7,0,0,0
29113,3,0,0,0
23724,1,0,0,0
29117,3,0,0,0
6402,5,0,0,0
1783,2,0,0,0
15311,6,1,0,0
8538,1,0,0,0
8028,22,1,0,0
12828,9,0,1,0
12829,4,0,0,0
15298,23,0,0,0
15299,10,0,0,0
8530,8,1,0,0
15297,8,0,0,0
8020,9,0,0,0
8533,4,0,1,0
8027,157,7,0,0
8024,20,0,0,0
8025,6,0,0,0
26636,2,0,0,0
26634,1,1,0,0
7442,1,0,0,0
15315,170,15,0,0
26631,18,0,0,0
27033,38,1,0,0
1507,26,1,0,0
15766,9,0,0,0
22649,2,0,0,0
22648,1,0,0,0
22643,4,0,0,0
22390,3,0,0,0
22393,586,11,0,0
22647,2,0,0,0
4283,1,0,0,0
26559,22,0,0,0
4281,87,5,0,0
13997,18,0,0,0
4287,2,0,0,0
13995,1,0,0,0
4285,1,0,0,0
13998,27,2,0,0
26556,1,0,0,0
26555,2,0,0,0
24779,1,0,0,0
28641,131,6,0,1
28642,2,0,0,0
24771,2,0,0,0
24773,1,0,0,0
22027,25,2,0,0
22024,11,0,0,0
22023,12,0,0,0
22029,33,4,0,0
